date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:54:34	43/43	---M--	200	added ('OK')	image/gif	etag:%222b-5068cd0387277%22	http://html.creaws.com/clinico/img/blank.gif	C:/My%20Web%20Sites/Medicare2/Medi%202/html.creaws.com/clinico/img/blank.gif	(from http://html.creaws.com/clinico/css/jquery.fancybox.css)
19:54:34	1003/1003	---M--	200	added ('OK')	image/png	etag:%223eb-5068cd03a9d1a%22	http://html.creaws.com/clinico/img/fancybox_overlay.png	C:/My%20Web%20Sites/Medicare2/Medi%202/html.creaws.com/clinico/img/fancybox_overlay.png	(from http://html.creaws.com/clinico/css/jquery.fancybox.css)
19:54:34	38205/38205	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22953d-5068cd037b6ff%22	http://html.creaws.com/clinico/fonts/fontawesome-webfont.eot?	C:/My%20Web%20Sites/Medicare2/Medi%202/html.creaws.com/clinico/fonts/fontawesome-webfontd41d.eot	(from http://html.creaws.com/clinico/css/font-awesome.css)
19:54:35	6553/6553	---M--	200	added ('OK')	image/png	etag:%221999-5068cd03abc7f%22	http://html.creaws.com/clinico/img/fancybox_sprite@2x.png	C:/My%20Web%20Sites/Medicare2/Medi%202/html.creaws.com/clinico/img/fancybox_sprite@2x.png	(from http://html.creaws.com/clinico/css/jquery.fancybox.css)
19:54:36	418/418	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2031%20Jul%202016%2016:53:49%20GMT	http://html.creaws.com/clinico/images/twitter_bird.png	C:/My%20Web%20Sites/Medicare2/Medi%202/html.creaws.com/clinico/images/twitter_bird.png	(from http://html.creaws.com/clinico/css/styles.css)
19:54:36	190/190	---M--	200	added ('OK')	image/png	etag:%22be-5068cd03f448d%22	http://html.creaws.com/clinico/img/select.png	C:/My%20Web%20Sites/Medicare2/Medi%202/html.creaws.com/clinico/img/select.png	(from http://html.creaws.com/clinico/css/styles.css)
19:54:36	44432/44432	---M--	200	added ('OK')	application/x-font-woff	etag:%22ad90-5068cd0380d0d%22	http://html.creaws.com/clinico/fonts/fontawesome-webfont.woff?v=4.0.3	C:/My%20Web%20Sites/Medicare2/Medi%202/html.creaws.com/clinico/fonts/fontawesome-webfontba72.woff	(from http://html.creaws.com/clinico/css/font-awesome.css)
19:54:37	873/873	---M--	200	added ('OK')	image/png	etag:%22369-5068cd03bf131%22	http://html.creaws.com/clinico/img/header.png	C:/My%20Web%20Sites/Medicare2/Medi%202/html.creaws.com/clinico/img/header.png	(from http://html.creaws.com/clinico/css/styles.css)
19:54:37	13984/13984	---M--	200	added ('OK')	image/gif	etag:%2236a0-5068cd03a89ad%22	http://html.creaws.com/clinico/img/fancybox_loading@2x.gif	C:/My%20Web%20Sites/Medicare2/Medi%202/html.creaws.com/clinico/img/fancybox_loading@2x.gif	(from http://html.creaws.com/clinico/css/jquery.fancybox.css)
19:54:37	3856/3856	---M--	200	added ('OK')	image/png	etag:%22f10-5068cd03ad007%22	http://html.creaws.com/clinico/img/find.png	C:/My%20Web%20Sites/Medicare2/Medi%202/html.creaws.com/clinico/img/find.png	(from http://html.creaws.com/clinico/css/styles.css)
19:54:37	152/152	---M--	200	added ('OK')	image/png	etag:%2298-5068cd03e3eea%22	http://html.creaws.com/clinico/img/progress-bar.png	C:/My%20Web%20Sites/Medicare2/Medi%202/html.creaws.com/clinico/img/progress-bar.png	(from http://html.creaws.com/clinico/css/styles.css)
19:54:38	268/268	---M--	200	added ('OK')	image/png	etag:%2210c-5068cd0392a05%22	http://html.creaws.com/clinico/img/blue/select.png	C:/My%20Web%20Sites/Medicare2/Medi%202/html.creaws.com/clinico/img/blue/select.png	(from http://html.creaws.com/clinico/css/color-blue.css)
19:54:38	972/972	---M--	200	added ('OK')	image/png	etag:%223cc-5068cd03891ab%22	http://html.creaws.com/clinico/img/blue/last-news.png	C:/My%20Web%20Sites/Medicare2/Medi%202/html.creaws.com/clinico/img/blue/last-news.png	(from http://html.creaws.com/clinico/css/color-blue.css)
19:54:38	2977/2977	---M--	200	added ('OK')	image/png	etag:%22ba1-5068cd038f357%22	http://html.creaws.com/clinico/img/blue/quick-search.png	C:/My%20Web%20Sites/Medicare2/Medi%202/html.creaws.com/clinico/img/blue/quick-search.png	(from http://html.creaws.com/clinico/css/color-blue.css)
19:54:38	12533/12533	---M--	200	added ('OK')	image/png	etag:%2230f5-5068cd0430970%22	http://html.creaws.com/clinico/pic/404_mask.png	C:/My%20Web%20Sites/Medicare2/Medi%202/html.creaws.com/clinico/pic/404_mask.png	(from http://html.creaws.com/clinico/css/styles.css)
19:54:39	2044/2044	---M--	200	added ('OK')	image/png	etag:%227fc-5068cd038a917%22	http://html.creaws.com/clinico/img/blue/last-news@2x.png	C:/My%20Web%20Sites/Medicare2/Medi%202/html.creaws.com/clinico/img/blue/last-news@2x.png	(from http://html.creaws.com/clinico/css/color-blue.css)
19:54:39	3827/3827	---M--	200	added ('OK')	image/png	etag:%22ef3-5068cd038b8bf%22	http://html.creaws.com/clinico/img/blue/location.png	C:/My%20Web%20Sites/Medicare2/Medi%202/html.creaws.com/clinico/img/blue/location.png	(from http://html.creaws.com/clinico/css/color-blue.css)
19:54:39	80652/80652	---M--	200	added ('OK')	application/x-font-ttf	etag:%2213b0c-5068cd037fd3d%22	http://html.creaws.com/clinico/fonts/fontawesome-webfont.ttf?v=4.0.3	C:/My%20Web%20Sites/Medicare2/Medi%202/html.creaws.com/clinico/fonts/fontawesome-webfontba72.ttf	(from http://html.creaws.com/clinico/css/font-awesome.css)
19:54:40	2370/2370	---M--	200	added ('OK')	image/png	etag:%22942-5068cd03906e2%22	http://html.creaws.com/clinico/img/blue/recent-posts.png	C:/My%20Web%20Sites/Medicare2/Medi%202/html.creaws.com/clinico/img/blue/recent-posts.png	(from http://html.creaws.com/clinico/css/color-blue.css)
19:54:40	7594/7594	---M--	200	added ('OK')	image/png	etag:%221daa-5068cd038d047%22	http://html.creaws.com/clinico/img/blue/location@2x.png	C:/My%20Web%20Sites/Medicare2/Medi%202/html.creaws.com/clinico/img/blue/location@2x.png	(from http://html.creaws.com/clinico/css/color-blue.css)
19:54:40	5148/5148	---M--	200	added ('OK')	image/png	etag:%22141c-5068cd039168d%22	http://html.creaws.com/clinico/img/blue/recent-posts@2x.png	C:/My%20Web%20Sites/Medicare2/Medi%202/html.creaws.com/clinico/img/blue/recent-posts@2x.png	(from http://html.creaws.com/clinico/css/color-blue.css)
19:54:40	3713/3713	---M--	200	added ('OK')	image/png	etag:%22e81-5068cd0394945%22	http://html.creaws.com/clinico/img/blue/work-time.png	C:/My%20Web%20Sites/Medicare2/Medi%202/html.creaws.com/clinico/img/blue/work-time.png	(from http://html.creaws.com/clinico/css/color-blue.css)
19:54:40	7390/7390	---M--	200	added ('OK')	image/png	etag:%221cde-5068cd03958e9%22	http://html.creaws.com/clinico/img/blue/work-time@2x.png	C:/My%20Web%20Sites/Medicare2/Medi%202/html.creaws.com/clinico/img/blue/work-time@2x.png	(from http://html.creaws.com/clinico/css/color-blue.css)
19:54:41	420/420	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2031%20Jul%202016%2016:53:54%20GMT	http://html.creaws.com/clinico/audio/californication.mp3	C:/My%20Web%20Sites/Medicare2/Medi%202/html.creaws.com/clinico/audio/californication.mp3	(from http://html.creaws.com/clinico/home-news.html)
19:54:42	16987/16987	---M-Z	200	added ('OK')	text/css	etag:%22425b-5068cd03597f8-gzip%22	http://html.creaws.com/clinico/css/color-green.css	C:/My%20Web%20Sites/Medicare2/Medi%202/html.creaws.com/clinico/css/color-green.css	(from http://html.creaws.com/clinico/wellness-home.html)
19:54:43	7517/7517	---M--	200	added ('OK')	image/png	etag:%221d5d-5068cd03b58bf%22	http://html.creaws.com/clinico/img/green/logo.png	C:/My%20Web%20Sites/Medicare2/Medi%202/html.creaws.com/clinico/img/green/logo.png	(from http://html.creaws.com/clinico/wellness-home.html)
19:54:49	61653/61653	---M--	200	added ('OK')	image/jpeg	etag:%22f0d5-5068cd04bf265%22	http://html.creaws.com/clinico/pic/photo-tour-1.jpg	C:/My%20Web%20Sites/Medicare2/Medi%202/html.creaws.com/clinico/pic/photo-tour-1.jpg	(from http://html.creaws.com/clinico/home-news.html)
19:54:49	50287/50287	---M--	200	added ('OK')	image/jpeg	etag:%22c46f-5068cd04c500f%22	http://html.creaws.com/clinico/pic/photo-tour-3.jpg	C:/My%20Web%20Sites/Medicare2/Medi%202/html.creaws.com/clinico/pic/photo-tour-3.jpg	(from http://html.creaws.com/clinico/home-news.html)
19:54:51	68407/68407	---M--	200	added ('OK')	image/jpeg	etag:%2210b37-5068cd04c252a%22	http://html.creaws.com/clinico/pic/photo-tour-2.jpg	C:/My%20Web%20Sites/Medicare2/Medi%202/html.creaws.com/clinico/pic/photo-tour-2.jpg	(from http://html.creaws.com/clinico/home-news.html)
19:55:22	202104/202104	---M--	200	added ('OK')	image/jpeg	etag:%2231578-5068cd04dbb55%22	http://html.creaws.com/clinico/pic/wellness-slide-3.jpg	C:/My%20Web%20Sites/Medicare2/Medi%202/html.creaws.com/clinico/pic/wellness-slide-3.jpg	(from http://html.creaws.com/clinico/wellness-home.html)
19:55:24	256692/256692	---M--	200	added ('OK')	image/jpeg	etag:%223eab4-5068cd04d7509%22	http://html.creaws.com/clinico/pic/wellness-slide-1.jpg	C:/My%20Web%20Sites/Medicare2/Medi%202/html.creaws.com/clinico/pic/wellness-slide-1.jpg	(from http://html.creaws.com/clinico/wellness-home.html)
19:55:31	260351/260351	---M--	200	added ('OK')	image/jpeg	etag:%223f8ff-5068cd04d984d%22	http://html.creaws.com/clinico/pic/wellness-slide-2.jpg	C:/My%20Web%20Sites/Medicare2/Medi%202/html.creaws.com/clinico/pic/wellness-slide-2.jpg	(from http://html.creaws.com/clinico/wellness-home.html)
19:55:43	129938/129938	---M--	200	added ('OK')	image/png	etag:%221fb92-5068cd043b12e%22	http://html.creaws.com/clinico/pic/expert-1.png	C:/My%20Web%20Sites/Medicare2/Medi%202/html.creaws.com/clinico/pic/expert-1.png	(from http://html.creaws.com/clinico/wellness-home.html)
19:55:44	122592/122592	---M--	200	added ('OK')	image/png	etag:%221dee0-5068cd043c895%22	http://html.creaws.com/clinico/pic/expert-2.png	C:/My%20Web%20Sites/Medicare2/Medi%202/html.creaws.com/clinico/pic/expert-2.png	(from http://html.creaws.com/clinico/wellness-home.html)
19:55:45	4257/4257	---M--	200	added ('OK')	image/jpeg	etag:%2210a1-5068cd04d5209%22	http://html.creaws.com/clinico/pic/testimonial-1.jpg	C:/My%20Web%20Sites/Medicare2/Medi%202/html.creaws.com/clinico/pic/testimonial-1.jpg	(from http://html.creaws.com/clinico/home-one-page.html)
19:55:52	131612/131612	---M--	200	added ('OK')	image/png	etag:%222021c-5068cd043e3d5%22	http://html.creaws.com/clinico/pic/expert-3.png	C:/My%20Web%20Sites/Medicare2/Medi%202/html.creaws.com/clinico/pic/expert-3.png	(from http://html.creaws.com/clinico/wellness-home.html)
19:55:52	55507/55507	---M--	200	added ('OK')	image/png	etag:%22d8d3-5068cd04d2aeb%22	http://html.creaws.com/clinico/pic/services-1.png	C:/My%20Web%20Sites/Medicare2/Medi%202/html.creaws.com/clinico/pic/services-1.png	(from http://html.creaws.com/clinico/home-one-page.html)
19:55:56	66047/66047	---M--	200	added ('OK')	image/jpeg	etag:%22101ff-5068cd045dbcd%22	http://html.creaws.com/clinico/pic/our-phylosophy.jpg	C:/My%20Web%20Sites/Medicare2/Medi%202/html.creaws.com/clinico/pic/our-phylosophy.jpg	(from http://html.creaws.com/clinico/widgets.html)
19:55:59	36720/36720	---M--	200	added ('OK')	image/png	etag:%228f70-5068cd04677f5%22	http://html.creaws.com/clinico/pic/page-retina-ready/1/iphone.png	C:/My%20Web%20Sites/Medicare2/Medi%202/html.creaws.com/clinico/pic/page-retina-ready/1/iphone.png	(from http://html.creaws.com/clinico/responsive_and_retina_ready.html)
19:56:00	435780/435780	---M--	200	added ('OK')	image/jpeg	etag:%226a644-5068cd04e01ab%22	http://html.creaws.com/clinico/pic/wellness-slide-4.jpg	C:/My%20Web%20Sites/Medicare2/Medi%202/html.creaws.com/clinico/pic/wellness-slide-4.jpg	(from http://html.creaws.com/clinico/wellness-home.html)
19:56:13	86551/86551	---M--	200	added ('OK')	image/png	etag:%2215217-5068cd04602d0%22	http://html.creaws.com/clinico/pic/page-retina-ready/1/ipad.png	C:/My%20Web%20Sites/Medicare2/Medi%202/html.creaws.com/clinico/pic/page-retina-ready/1/ipad.png	(from http://html.creaws.com/clinico/responsive_and_retina_ready.html)
19:56:21	130039/130039	---M--	200	added ('OK')	image/png	etag:%221fbf7-5068cd048ae75%22	http://html.creaws.com/clinico/pic/page-retina-ready/3/mac.png	C:/My%20Web%20Sites/Medicare2/Medi%202/html.creaws.com/clinico/pic/page-retina-ready/3/mac.png	(from http://html.creaws.com/clinico/responsive_and_retina_ready.html)
19:56:33	118375/118375	---M--	200	added ('OK')	image/png	etag:%221ce67-5068cd04a2961%22	http://html.creaws.com/clinico/pic/page-retina-ready/4/color-6.png	C:/My%20Web%20Sites/Medicare2/Medi%202/html.creaws.com/clinico/pic/page-retina-ready/4/color-6.png	(from http://html.creaws.com/clinico/responsive_and_retina_ready.html)
19:56:38	258771/258771	---M--	200	added ('OK')	image/png	etag:%223f2d3-5068cd046dd8e%22	http://html.creaws.com/clinico/pic/page-retina-ready/1/monitor.png	C:/My%20Web%20Sites/Medicare2/Medi%202/html.creaws.com/clinico/pic/page-retina-ready/1/monitor.png	(from http://html.creaws.com/clinico/responsive_and_retina_ready.html)
19:56:40	115290/115290	---M--	200	added ('OK')	image/png	etag:%221c25a-5068cd04a11dd%22	http://html.creaws.com/clinico/pic/page-retina-ready/4/color-5.png	C:/My%20Web%20Sites/Medicare2/Medi%202/html.creaws.com/clinico/pic/page-retina-ready/4/color-5.png	(from http://html.creaws.com/clinico/responsive_and_retina_ready.html)
19:56:50	103713/103713	---M--	200	added ('OK')	image/png	etag:%2219521-5068cd049f697%22	http://html.creaws.com/clinico/pic/page-retina-ready/4/color-4.png	C:/My%20Web%20Sites/Medicare2/Medi%202/html.creaws.com/clinico/pic/page-retina-ready/4/color-4.png	(from http://html.creaws.com/clinico/responsive_and_retina_ready.html)
19:56:53	93089/93089	---M--	200	added ('OK')	image/png	etag:%2216ba1-5068cd049b822%22	http://html.creaws.com/clinico/pic/page-retina-ready/4/color-3.png	C:/My%20Web%20Sites/Medicare2/Medi%202/html.creaws.com/clinico/pic/page-retina-ready/4/color-3.png	(from http://html.creaws.com/clinico/responsive_and_retina_ready.html)
19:56:53	78384/78384	---M--	200	added ('OK')	image/png	etag:%2213230-5068cd0499cab%22	http://html.creaws.com/clinico/pic/page-retina-ready/4/color-2.png	C:/My%20Web%20Sites/Medicare2/Medi%202/html.creaws.com/clinico/pic/page-retina-ready/4/color-2.png	(from http://html.creaws.com/clinico/responsive_and_retina_ready.html)
19:56:56	405476/405476	---M--	200	added ('OK')	image/png	etag:%2262fe4-5068cd0441e68%22	http://html.creaws.com/clinico/pic/features_unlimited_color.png	C:/My%20Web%20Sites/Medicare2/Medi%202/html.creaws.com/clinico/pic/features_unlimited_color.png	(from http://html.creaws.com/clinico/feature-unlimited-color.html)
19:56:58	32999/32999	---M--	200	added ('OK')	image/png	etag:%2280e7-5068cd04a67d2%22	http://html.creaws.com/clinico/pic/page-retina-ready/5/icons-group.png	C:/My%20Web%20Sites/Medicare2/Medi%202/html.creaws.com/clinico/pic/page-retina-ready/5/icons-group.png	(from http://html.creaws.com/clinico/responsive_and_retina_ready.html)
19:56:59	23448/23448	---M-Z	200	added ('OK')	text/html	date:Sun,%2031%20Jul%202016%2016:56:12%20GMT	http://html.creaws.com/clinico/features-buttons.html	C:/My%20Web%20Sites/Medicare2/Medi%202/html.creaws.com/clinico/features-buttons.html	(from http://html.creaws.com/clinico/features-accordion.html)
19:56:59	21823/21823	---M-Z	200	added ('OK')	text/html	date:Sun,%2031%20Jul%202016%2016:56:13%20GMT	http://html.creaws.com/clinico/features-callout.html	C:/My%20Web%20Sites/Medicare2/Medi%202/html.creaws.com/clinico/features-callout.html	(from http://html.creaws.com/clinico/features-accordion.html)
19:57:00	21158/21158	---M-Z	200	added ('OK')	text/html	date:Sun,%2031%20Jul%202016%2016:56:13%20GMT	http://html.creaws.com/clinico/features-chart-circle.html	C:/My%20Web%20Sites/Medicare2/Medi%202/html.creaws.com/clinico/features-chart-circle.html	(from http://html.creaws.com/clinico/features-accordion.html)
19:57:00	21317/21317	---M-Z	200	added ('OK')	text/html	date:Sun,%2031%20Jul%202016%2016:56:13%20GMT	http://html.creaws.com/clinico/features-chart-graph.html	C:/My%20Web%20Sites/Medicare2/Medi%202/html.creaws.com/clinico/features-chart-graph.html	(from http://html.creaws.com/clinico/features-accordion.html)
19:57:00	21158/21158	---M-Z	200	added ('OK')	text/html	date:Sun,%2031%20Jul%202016%2016:56:14%20GMT	http://html.creaws.com/clinico/features-chart-pie.html	C:/My%20Web%20Sites/Medicare2/Medi%202/html.creaws.com/clinico/features-chart-pie.html	(from http://html.creaws.com/clinico/features-accordion.html)
19:57:01	25284/25284	---M-Z	200	added ('OK')	text/html	date:Sun,%2031%20Jul%202016%2016:56:14%20GMT	http://html.creaws.com/clinico/features-divider.html	C:/My%20Web%20Sites/Medicare2/Medi%202/html.creaws.com/clinico/features-divider.html	(from http://html.creaws.com/clinico/features-accordion.html)
19:57:01	30724/30724	---M-Z	200	added ('OK')	text/html	date:Sun,%2031%20Jul%202016%2016:56:14%20GMT	http://html.creaws.com/clinico/features-icons.html	C:/My%20Web%20Sites/Medicare2/Medi%202/html.creaws.com/clinico/features-icons.html	(from http://html.creaws.com/clinico/features-accordion.html)
19:57:01	26848/26848	---M-Z	200	added ('OK')	text/html	date:Sun,%2031%20Jul%202016%2016:56:15%20GMT	http://html.creaws.com/clinico/features-list.html	C:/My%20Web%20Sites/Medicare2/Medi%202/html.creaws.com/clinico/features-list.html	(from http://html.creaws.com/clinico/features-accordion.html)
19:57:02	22362/22362	---M-Z	200	added ('OK')	text/html	date:Sun,%2031%20Jul%202016%2016:56:15%20GMT	http://html.creaws.com/clinico/features-message-box.html	C:/My%20Web%20Sites/Medicare2/Medi%202/html.creaws.com/clinico/features-message-box.html	(from http://html.creaws.com/clinico/features-accordion.html)
19:57:02	21914/21914	---M-Z	200	added ('OK')	text/html	date:Sun,%2031%20Jul%202016%2016:56:15%20GMT	http://html.creaws.com/clinico/features-milestone.html	C:/My%20Web%20Sites/Medicare2/Medi%202/html.creaws.com/clinico/features-milestone.html	(from http://html.creaws.com/clinico/features-accordion.html)
19:57:02	71809/71809	---M--	200	added ('OK')	image/png	etag:%2211881-5068cd0497989%22	http://html.creaws.com/clinico/pic/page-retina-ready/4/color-1.png	C:/My%20Web%20Sites/Medicare2/Medi%202/html.creaws.com/clinico/pic/page-retina-ready/4/color-1.png	(from http://html.creaws.com/clinico/responsive_and_retina_ready.html)
19:57:02	27025/27025	---M-Z	200	added ('OK')	text/html	date:Sun,%2031%20Jul%202016%2016:56:16%20GMT	http://html.creaws.com/clinico/features-pricing-table.html	C:/My%20Web%20Sites/Medicare2/Medi%202/html.creaws.com/clinico/features-pricing-table.html	(from http://html.creaws.com/clinico/features-accordion.html)
19:57:03	22728/22728	---M-Z	200	added ('OK')	text/html	date:Sun,%2031%20Jul%202016%2016:56:16%20GMT	http://html.creaws.com/clinico/features-progress-bar.html	C:/My%20Web%20Sites/Medicare2/Medi%202/html.creaws.com/clinico/features-progress-bar.html	(from http://html.creaws.com/clinico/features-accordion.html)
19:57:03	35164/35164	---M-Z	200	added ('OK')	text/html	date:Sun,%2031%20Jul%202016%2016:56:16%20GMT	http://html.creaws.com/clinico/features-service.html	C:/My%20Web%20Sites/Medicare2/Medi%202/html.creaws.com/clinico/features-service.html	(from http://html.creaws.com/clinico/features-accordion.html)
19:57:03	27779/27779	---M-Z	200	added ('OK')	text/html	date:Sun,%2031%20Jul%202016%2016:56:17%20GMT	http://html.creaws.com/clinico/features-tab.html	C:/My%20Web%20Sites/Medicare2/Medi%202/html.creaws.com/clinico/features-tab.html	(from http://html.creaws.com/clinico/features-accordion.html)
19:57:04	22647/22647	---M-Z	200	added ('OK')	text/html	date:Sun,%2031%20Jul%202016%2016:56:17%20GMT	http://html.creaws.com/clinico/features-testimonials.html	C:/My%20Web%20Sites/Medicare2/Medi%202/html.creaws.com/clinico/features-testimonials.html	(from http://html.creaws.com/clinico/features-accordion.html)
19:57:04	24430/24430	---M-Z	200	added ('OK')	text/html	date:Sun,%2031%20Jul%202016%2016:56:17%20GMT	http://html.creaws.com/clinico/features-toggle.html	C:/My%20Web%20Sites/Medicare2/Medi%202/html.creaws.com/clinico/features-toggle.html	(from http://html.creaws.com/clinico/features-accordion.html)
19:57:04	21171/21171	---M-Z	200	added ('OK')	text/html	date:Sun,%2031%20Jul%202016%2016:56:18%20GMT	http://html.creaws.com/clinico/features-twitter.html	C:/My%20Web%20Sites/Medicare2/Medi%202/html.creaws.com/clinico/features-twitter.html	(from http://html.creaws.com/clinico/features-accordion.html)
19:57:05	21313/21313	---M-Z	200	added ('OK')	text/html	date:Sun,%2031%20Jul%202016%2016:56:18%20GMT	http://html.creaws.com/clinico/features-twitter-carousel-element.html	C:/My%20Web%20Sites/Medicare2/Medi%202/html.creaws.com/clinico/features-twitter-carousel-element.html	(from http://html.creaws.com/clinico/features-accordion.html)
19:57:05	24149/24149	---M-Z	200	added ('OK')	text/html	date:Sun,%2031%20Jul%202016%2016:56:18%20GMT	http://html.creaws.com/clinico/features-team.html	C:/My%20Web%20Sites/Medicare2/Medi%202/html.creaws.com/clinico/features-team.html	(from http://html.creaws.com/clinico/features-accordion.html)
19:57:05	33047/33047	---M-Z	200	added ('OK')	text/html	date:Sun,%2031%20Jul%202016%2016:56:18%20GMT	http://html.creaws.com/clinico/features-columns.html	C:/My%20Web%20Sites/Medicare2/Medi%202/html.creaws.com/clinico/features-columns.html	(from http://html.creaws.com/clinico/features-accordion.html)
19:57:06	21282/21282	---M-Z	200	added ('OK')	text/html	date:Sun,%2031%20Jul%202016%2016:56:19%20GMT	http://html.creaws.com/clinico/features-video.html	C:/My%20Web%20Sites/Medicare2/Medi%202/html.creaws.com/clinico/features-video.html	(from http://html.creaws.com/clinico/features-accordion.html)
19:57:10	23684/23684	---M--	200	added ('OK')	image/jpeg	etag:%225c84-5068cd04c82f7%22	http://html.creaws.com/clinico/pic/photo-tour-5.jpg	C:/My%20Web%20Sites/Medicare2/Medi%202/html.creaws.com/clinico/pic/photo-tour-5.jpg	(from http://html.creaws.com/clinico/photo-gallery.html)
19:57:13	46519/46519	---M--	200	added ('OK')	image/jpeg	etag:%22b5b7-5068cd04c63a0%22	http://html.creaws.com/clinico/pic/photo-tour-4.jpg	C:/My%20Web%20Sites/Medicare2/Medi%202/html.creaws.com/clinico/pic/photo-tour-4.jpg	(from http://html.creaws.com/clinico/photo-gallery.html)
19:57:16	35993/35993	---M--	200	added ('OK')	image/jpeg	etag:%228c99-5068cd04c9671%22	http://html.creaws.com/clinico/pic/photo-tour-6.jpg	C:/My%20Web%20Sites/Medicare2/Medi%202/html.creaws.com/clinico/pic/photo-tour-6.jpg	(from http://html.creaws.com/clinico/photo-gallery.html)
19:57:18	22722/22722	---M--	200	added ('OK')	image/jpeg	etag:%2258c2-5068cd04ca9f7%22	http://html.creaws.com/clinico/pic/photo-tour-7.jpg	C:/My%20Web%20Sites/Medicare2/Medi%202/html.creaws.com/clinico/pic/photo-tour-7.jpg	(from http://html.creaws.com/clinico/photo-gallery.html)
19:57:22	32586/32586	---M--	200	added ('OK')	image/jpeg	etag:%227f4a-5068cd04cbd8d%22	http://html.creaws.com/clinico/pic/photo-tour-8.jpg	C:/My%20Web%20Sites/Medicare2/Medi%202/html.creaws.com/clinico/pic/photo-tour-8.jpg	(from http://html.creaws.com/clinico/photo-gallery.html)
19:57:22	223/223	---M-Z	200	added ('OK')	text/html	date:Sun,%2031%20Jul%202016%2016:56:36%20GMT	http://html.creaws.com/clinico/php/image.php	C:/My%20Web%20Sites/Medicare2/Medi%202/html.creaws.com/clinico/php/image.html	(from http://html.creaws.com/clinico/php/capcha.php)
19:57:23	275/275	---M--	200	added ('OK')	image/png	etag:%22113-5068cd03ba6c7%22	http://html.creaws.com/clinico/img/green/select.png	C:/My%20Web%20Sites/Medicare2/Medi%202/html.creaws.com/clinico/img/green/select.png	(from http://html.creaws.com/clinico/css/color-green.css)
19:57:24	3009/3009	---M--	200	added ('OK')	image/png	etag:%22bc1-5068cd03b6c21%22	http://html.creaws.com/clinico/img/green/quick-search.png	C:/My%20Web%20Sites/Medicare2/Medi%202/html.creaws.com/clinico/img/green/quick-search.png	(from http://html.creaws.com/clinico/css/color-green.css)
19:57:24	975/975	---M--	200	added ('OK')	image/png	etag:%223cf-5068cd03aeb46%22	http://html.creaws.com/clinico/img/green/last-news.png	C:/My%20Web%20Sites/Medicare2/Medi%202/html.creaws.com/clinico/img/green/last-news.png	(from http://html.creaws.com/clinico/css/color-green.css)
19:57:25	1997/1997	---M--	200	added ('OK')	image/png	etag:%227cd-5068cd03b02ca%22	http://html.creaws.com/clinico/img/green/last-news@2x.png	C:/My%20Web%20Sites/Medicare2/Medi%202/html.creaws.com/clinico/img/green/last-news@2x.png	(from http://html.creaws.com/clinico/css/color-green.css)
19:57:26	3837/3837	---M--	200	added ('OK')	image/png	etag:%22efd-5068cd03b395d%22	http://html.creaws.com/clinico/img/green/location.png	C:/My%20Web%20Sites/Medicare2/Medi%202/html.creaws.com/clinico/img/green/location.png	(from http://html.creaws.com/clinico/css/color-green.css)
19:57:27	7675/7675	---M--	200	added ('OK')	image/png	etag:%221dfb-5068cd03b490d%22	http://html.creaws.com/clinico/img/green/location@2x.png	C:/My%20Web%20Sites/Medicare2/Medi%202/html.creaws.com/clinico/img/green/location@2x.png	(from http://html.creaws.com/clinico/css/color-green.css)
19:57:28	2368/2368	---M--	200	added ('OK')	image/png	etag:%22940-5068cd03b7fbc%22	http://html.creaws.com/clinico/img/green/recent-posts.png	C:/My%20Web%20Sites/Medicare2/Medi%202/html.creaws.com/clinico/img/green/recent-posts.png	(from http://html.creaws.com/clinico/css/color-green.css)
19:57:29	4688/4688	---M--	200	added ('OK')	image/png	etag:%221250-5068cd03b933b%22	http://html.creaws.com/clinico/img/green/recent-posts@2x.png	C:/My%20Web%20Sites/Medicare2/Medi%202/html.creaws.com/clinico/img/green/recent-posts@2x.png	(from http://html.creaws.com/clinico/css/color-green.css)
19:57:30	3780/3780	---M--	200	added ('OK')	image/png	etag:%22ec4-5068cd03bb683%22	http://html.creaws.com/clinico/img/green/work-time.png	C:/My%20Web%20Sites/Medicare2/Medi%202/html.creaws.com/clinico/img/green/work-time.png	(from http://html.creaws.com/clinico/css/color-green.css)
19:57:31	217679/217679	---M--	200	added ('OK')	image/png	etag:%223524f-5068cd0453f96%22	http://html.creaws.com/clinico/pic/LayerSlider5.png	C:/My%20Web%20Sites/Medicare2/Medi%202/html.creaws.com/clinico/pic/LayerSlider5.png	(from http://html.creaws.com/clinico/responsive_and_retina_ready.html)
19:57:31	7508/7508	---M--	200	added ('OK')	image/png	etag:%221d54-5068cd03bc9ff%22	http://html.creaws.com/clinico/img/green/work-time@2x.png	C:/My%20Web%20Sites/Medicare2/Medi%202/html.creaws.com/clinico/img/green/work-time@2x.png	(from http://html.creaws.com/clinico/css/color-green.css)
